ID,ParkID,ParkName,AmenityType,CourtCount,DescriptionHTML,DescriptionText,FieldCount,FieldSurface,AgeGroup,HasSwingset,CreatedDate,UpdatedDate
86EB18170AAD5EAE42346BDEB40AD09A,170,Williams Park,Dog Off-Leash Area,,"<p><span>Dogs are allowed off-leash in the designated area</span></p><ul><li>August 1-May 31: sunrise to 10:00 a.m.</li><li>June 1-July 31: 7:00 am to 10:00 a.m.</li><li>Year round: 4:00 pm to sunset</li></ul><p>Dogs must be on a leash at all other times during the day. </p><p><span>The Williams Park dog off-leash program began in July 2013 in response to a petition from park neighbors.</span></p><p><span>The approved area on the west end of the park, defined by the property lines on the north, south, and west ends of the park and the irrigation ditch and sidewalk to the east. </span><span>Signs with maps identifying the </span><a href=""//parks.cityofboise.org/media/852713/dolamapwilliams.pdf"" target=""_blank""><span>approved area</span></a><span> are posted at the park.</span></p><p>Dogs and their owners should be sure to follow the City's leash and pick-up ordinance going to and coming from the designated off-leash area, and follow the <a href=""//parks.cityofboise.org/parks-locations/dogs-off-leash-parksareas/dogs-off-leash-area-rules-regulations/"" title=""Dogs Off-Leash Area Rules &amp; Regulations"">Dog Off-Leash Rules and Regulations</a> while visiting the park.</p>","Dogs are allowed off-leash in the designated area- August 1-May 31: sunrise to 10:00 a.m.- June 1-July 31: 7:00 am to 10:00 a.m.- Year round: 4:00 pm to sunsetDogs must be on a leash at all other times during the day. The Williams Park dog off-leash program began in July 2013 in response to a petition from park neighbors.The approved area on the west end of the park, defined by the property lines on the north, south, and west ends of the park and the irrigation ditch and sidewalk to the east. Signs with maps identifying the approved area are posted at the park.Dogs and their owners should be sure to follow the City's leash and pick-up ordinance going to and coming from the designated off-leash area, and follow the Dog Off-Leash Rules and Regulations while visiting the park.",,,,False,8/6/2013 1:24:24 PM,12/17/2015 1:25:23 PM
B2F872994A41FFB912B53A4EC5C67888,920,Jim Hall Foothills Learning Center,Environmental Education,,"<p><a href=""http://bee.cityofboise.org/foothills/"" target=""_blank"">Jim Hall Foothills Learning Center</a> focuses oneducation and information about the Boise foothills and thesurrounding high-desert environment. It is a place for learning bydirect experience with the outdoors.</p>","Jim Hall Foothills Learning Center focuses oneducation and information about the Boise foothills and thesurrounding high-desert environment. It is a place for learning bydirect experience with the outdoors.",,,,False,4/25/2013 12:15:53 PM,4/25/2013 12:17:08 PM
AEBC07B22D6B62F336894DDC51E49621,131,Hyatt Hidden Lakes Reserve,Environmental Education,,"<p>Educational tours of the Hyatt Hidden Lakes Reserve are offeredfrom the spring-fall.&nbsp; To learn more, visit <a href=""http://bee.cityofboise.org/watershed/learn/hyatt-hidden-lakes-reserve/educational-lessons-and-materials/"" target=""_blank"">Boise WaterShed on Boise Environmental Educationwebsite</a>.</p>","Educational tours of the Hyatt Hidden Lakes Reserve are offeredfrom the spring-fall.  To learn more, visit Boise WaterShed on Boise Environmental Educationwebsite.",,,,False,3/5/2013 11:18:51 AM,3/5/2013 11:26:13 AM
7E10A52EC1AAE3EB26F0F1BFF40B43FB,129,Hillside Park,Equestrian,,"<p><img src=""//parks.cityofboise.org/media/6143/hillsidehorse_500x122.jpg"" width=""500"" height=""122"" alt=""hillsidehorse.jpg""></p>",,,,,False,9/11/2012 10:53:40 AM,10/12/2012 3:12:01 PM
57BDCAB10CDB5285E3D4571BD80F2B27,105,Quinn's Pond,Fishing,,"<p>Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish &amp; Game stocks several ponds in city parksmaintained by the Boise Parks &amp; Recreation. For the stockingschedule, see <a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a>.</p>","Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish & Game stocks several ponds in city parksmaintained by the Boise Parks & Recreation. For the stockingschedule, see Idaho Fish & Game Stocking Information.",,,,False,8/15/2012 8:02:07 AM,10/12/2012 3:11:36 PM
8153979E6A0FA7FA7252277712F51186,155,Redwood Park,Fishing,,"<p>Redwood pond&nbsp;is no longer stocked by the Idaho Departmentof Fish &amp; Game, but fishing can still occur on site.</p><p>Wondering about where to fish in other Boise ponds? The IdahoDepartment of Fish &amp; Game stocks several other&nbsp;ponds incity parks maintained by the Boise Parks &amp; Recreation. For thestocking schedule, see <a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a>.</p><p>&nbsp;</p>","Redwood pond is no longer stocked by the Idaho Departmentof Fish & Game, but fishing can still occur on site.Wondering about where to fish in other Boise ponds? The IdahoDepartment of Fish & Game stocks several other ponds incity parks maintained by the Boise Parks & Recreation. For thestocking schedule, see Idaho Fish & Game Stocking Information. ",,,,False,7/18/2013 8:19:33 AM,7/23/2013 5:01:10 PM
828F54D3B4A25FE7DBDE7059ABCF335E,0,Greenbelt,Fishing,,"<p>Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish &amp; Game stocks several ponds in city parksmaintained by the Boise Parks &amp; Recreation. For the stockingschedule, see <a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a>.</p>","Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish & Game stocks several ponds in city parksmaintained by the Boise Parks & Recreation. For the stockingschedule, see Idaho Fish & Game Stocking Information.",,,,False,8/27/2013 1:10:38 PM,8/27/2013 1:10:46 PM
EE5609C912A1128AEDA07901BF09A3FB,109,Charles F. McDevitt Youth Sports Complex,Fishing,,"<p><span><span>Wondering about where to fish in Boise ponds? The Idaho Department of Fish &amp; Game stocks several ponds in city parks maintained by the Boise Parks &amp; Recreation. For the stocking schedule, see </span><a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a><span>.</span></span><span>  </span><span> </span></p><p> </p><p> </p>","Wondering about where to fish in Boise ponds? The Idaho Department of Fish & Game stocks several ponds in city parks maintained by the Boise Parks & Recreation. For the stocking schedule, see Idaho Fish & Game Stocking Information.",,,,False,8/27/2013 1:12:02 PM,6/25/2015 12:58:11 PM
43FC0E11BCFD3EFC22B79DEA6DDC19CB,214,Marianne Williams Park,Fishing,,"<p><span><img width=""350"" height=""262"" src=""//parks.cityofboise.org/media/883770/dock-MAW_350x262.jpg"" alt=""Dock MAW"">Wondering about where to fish in Boise ponds? The Idaho Department of Fish &amp; Game stocks several ponds in city parks maintained by the Boise Parks &amp; Recreation. For the stocking schedule, see </span><a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a><span>.</span><span> </span></p><p> </p>","Wondering about where to fish in Boise ponds? The Idaho Department of Fish & Game stocks several ponds in city parks maintained by the Boise Parks & Recreation. For the stocking schedule, see Idaho Fish & Game Stocking Information.",,,,False,10/10/2013 9:04:19 AM,6/26/2015 1:07:08 PM
2F36C43689D5BFD33E33F947278766FB,118,DeMeyer Park,Fishing,,"<p>Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish &amp; Game stocks several ponds in city parksmaintained by the Boise Parks &amp; Recreation. For the stockingschedule, see <a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a>.</p>","Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish & Game stocks several ponds in city parksmaintained by the Boise Parks & Recreation. For the stockingschedule, see Idaho Fish & Game Stocking Information.",,,,False,6/25/2015 12:55:55 PM,6/25/2015 12:56:00 PM
47FDEB5D1130EA7E2001AD0AD7F07413,224,Terry Day Park,Fishing,,"<p>Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish &amp; Game stocks several ponds in city parksmaintained by the Boise Parks &amp; Recreation. For the stockingschedule, see <a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a>.</p>","Wondering about where to fish in Boise ponds? The IdahoDepartment of Fish & Game stocks several ponds in city parksmaintained by the Boise Parks & Recreation. For the stockingschedule, see Idaho Fish & Game Stocking Information.",,,,False,6/25/2015 12:57:04 PM,6/25/2015 12:57:09 PM
57782DA61277C0CC9C905BBEEA4EB9E6,134,Julia Davis Park,Fishing,,"<p><span><span>Fishing is permitted in the park from November through March. (excludes ponds within Zoo Boise)</span></span></p><p><span><span>Wondering about where to fish in Boise ponds? The Idaho Department of Fish &amp; Game stocks several ponds in city parks maintained by the Boise Parks &amp; Recreation. For the stocking schedule, see </span><a href=""http://fishandgame.idaho.gov/public/fish/?getPage=230"" target=""_blank"">Idaho Fish &amp; Game Stocking Information</a><span>.</span></span><span> </span></p>","Fishing is permitted in the park from November through March. (excludes ponds within Zoo Boise)Wondering about where to fish in Boise ponds? The Idaho Department of Fish & Game stocks several ponds in city parks maintained by the Boise Parks & Recreation. For the stocking schedule, see Idaho Fish & Game Stocking Information.",,,,False,6/25/2015 12:58:26 PM,6/25/2015 12:59:17 PM
A7B9A2BB40D4DAA36F6AFEDDBC25CF7E,917,Warm Springs Golf Course,Golf,,,,,,,False,12/24/2013 10:38:14 AM,12/24/2013 10:38:18 AM
3091B1B085316D3E8E2C1099EC5E44D9,0,Quail Hollow Golf Course,Golf,,,,,,,False,12/24/2013 10:38:33 AM,12/24/2013 10:38:38 AM
1EA227E27127175BA63EEB7DDE8C222E,214,Marianne Williams Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,6/3/2013 9:33:41 AM,6/3/2013 9:33:46 AM
62BC4DA79FAD21812E246ED9D3CDBE8A,0,Boise River Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,6/3/2013 9:31:46 AM,6/3/2013 9:31:54 AM
9C5F141F1FFB465B54EE9738F1837C12,136,Kathryn Albertson Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,6/3/2013 9:32:27 AM,6/3/2013 9:32:33 AM
9ED1D7E448C1E554F7657BD27C638E7A,143,Morris Hill Park,Horseshoes,2,"<p><img src=""//parks.cityofboise.org/media/6192/morrishillhorseshoes_200x133.jpg"" width=""200"" height=""133"" alt=""morrishillhorseshoes.jpg"" class=""align-left"">There are 2 horseshoepits available at a first-come, first-serve basis.</p>","There are 2 horseshoepits available at a first-come, first-serve basis.",,,,False,9/10/2012 4:46:29 PM,10/12/2012 3:12:13 PM
D826D750F354B7B5426F3ACFA3B63CD0,102,Ann Morrison Park,Horseshoes,3,"<p>There are 3 horseshoe pits available at a first-come,first-serve basis.</p>","There are 3 horseshoe pits available at a first-come,first-serve basis.",,,,False,8/13/2012 11:13:37 AM,10/12/2012 3:11:30 PM
D2A08AB805801B9BFDA350E171650FB0,103,Baggley Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:02:04 AM,10/12/2012 3:11:34 PM
56B4F4C74D52C9A1E38F1E4D1E445A0D,134,Julia Davis Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:05:56 AM,10/12/2012 3:12:06 PM
26348098989D410B31CFE6AC74BE03D1,145,Municipal Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:06:29 AM,10/12/2012 3:12:14 PM
1459D68282770C300BA91CA4134DF9BC,134,Julia Davis Park,Horseshoes,16,<p>There are 16 horseshoe pits for drop-in use.</p>,There are 16 horseshoe pits for drop-in use.,,,,False,9/12/2012 9:37:26 AM,10/12/2012 3:12:06 PM
6462B51786911A2719FD33601ECB5178,113,Cassia Park,Horseshoes,2,"<p><span><img width=""300"" height=""200"" src=""//parks.cityofboise.org/media/921512/horse-cassia_300x200.jpg"" alt=""Horse Cassia"">There are 2 horseshoe pits available at a first-come, first-serve basis.</span></p>","There are 2 horseshoe pits available at a first-come, first-serve basis.",,,,False,8/7/2013 12:57:12 PM,2/26/2014 11:09:38 AM
568DEDCB5E952F8AEE2AAAAE01EC5FDD,0,Shoreline Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:07:24 AM,10/12/2012 3:12:27 PM
68FF0655AB8BA40F934E9D704C5921B1,0,Riverside Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:07:22 AM,10/12/2012 3:12:26 PM
77D0F3E7F0DB88C1ECCA426487F39B84,166,Veterans Memorial Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:07:33 AM,10/12/2012 3:12:33 PM
E526A4151B50D6F356F437F7A3E984DE,142,Milwaukee Park,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",5,Dirt,,False,9/11/2012 7:36:48 AM,10/12/2012 3:12:12 PM
9C4FFD5D27F61A41BBCD4A01513C265F,171,Willow Lane Athletic Complex,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:07:39 AM,10/12/2012 3:12:35 PM
24D4AF73BF872FC3563615C84AF56DCC,102,Ann Morrison Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/24/2012 9:15:44 AM,10/12/2012 3:11:31 PM
020E107C2A4EBCCFB1BA223BC7463F1B,168,Warm Springs Park,Greenbelt Parking,,"<p>A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. </p><p><a href=""//parks.cityofboise.org/media/228316/greenbeltmap_2013_web.pdf"" target=""_blank"">/media/228316/greenbeltmap_2013_web.pdf</a></p><p>For updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. <a href=""//parks.cityofboise.org/about-us/greenbelt-news/"" target=""_blank"">/about-us/greenbelt-news/</a></p>","A colorful map updated in May 2013 showcases new additions to the pathway, points of interest, pedestrian bridges, parking locations and other valuable resources for users of the 25-mile pathway. /media/228316/greenbeltmap_2013_web.pdfFor updates on construction and other news about the Greenbelt, sign up for our free e-newsletter. /about-us/greenbelt-news/",,,,False,8/15/2012 8:09:22 AM,10/12/2012 3:12:34 PM
6B767B9A928561F0FE3E3C95E6E6495E,152,Phillippi Park,Horseshoes,2,"<p><img src=""//parks.cityofboise.org/media/6222/philhorse_225x169.jpg"" width=""225"" height=""169"" alt=""philhorse.jpg"" class=""align-left""></p>",,,,,False,9/6/2012 3:46:13 PM,10/12/2012 3:12:22 PM
41F43D7B996F47C069B7447460DEF63B,115,Catalpa Park,Horseshoes,2,"<p>Two horseshoe pits are available at a first-come, first-servebasis.</p>","Two horseshoe pits are available at a first-come, first-servebasis.",,,,False,9/11/2012 12:20:04 PM,10/12/2012 3:11:49 PM
6B6EAF6189BA2CCC4BD4095C3FA0DAF0,138,Liberty Park,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",2,Dirt,,False,9/11/2012 8:12:58 AM,10/12/2012 3:12:08 PM
37A0BE83EE5611095A97E2D59ABFC7D2,130,Hobble Creek Park,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",2,Dirt,,False,9/11/2012 10:26:48 AM,10/12/2012 3:12:02 PM
60F7FC46F66CC52D48D3A6775720B05B,109,Charles F. McDevitt Youth Sports Complex,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",7,Both,,False,9/11/2012 12:14:24 PM,10/12/2012 3:11:50 PM
FF5EC9DE2E791CF09BFB7C3CC53D9833,114,Castle Hills Park,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",1,Grass,,False,9/11/2012 12:25:49 PM,10/12/2012 3:11:47 PM
F869CCA531C8458C8C7972B835A4B6E9,129,Hillside Park,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",3,Dirt,,False,9/11/2012 10:54:56 AM,10/12/2012 3:12:01 PM
A5B4B8C4AB244ACC3442EBF265362AD6,121,Fairmont Park,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",1,Dirt,,False,9/11/2012 11:32:59 AM,10/12/2012 3:11:55 PM
569F37B9D661441349419E5EC1291A69,161,Simplot Sports Complex,Little League,,"<p>Fields are scheduled through local <a href=""http://eteamz.active.com/goid2/"" target=""_blank"">littleleague organizations</a> and may be available on a drop-in basis(first-come, first-serve) during little league season. &nbsp;Leaguepractice is not able to be scheduled.</p>","Fields are scheduled through local littleleague organizations and may be available on a drop-in basis(first-come, first-serve) during little league season.  Leaguepractice is not able to be scheduled.",15,Dirt,,False,9/6/2012 2:42:33 PM,10/12/2012 3:12:28 PM
B131464029307BBD2C98F2A5EC4DBB7E,155,Redwood Park,Mobile Market,,"<p><img width=""150"" height=""130"" src=""//parks.cityofboise.org/media/1097187/Mobile-Market-logo_150x130.jpg"" alt=""Mobile Market Logo"">Between June 8th-August 21, the Mobile Market visits this park.  Shop for fresh-from-the-farm fruits and vegetables.</p><p>Here is a listing of locations and times:</p><p><strong>Monday<br></strong><br>3:00–5:00: Oak Park Village,<br>2888 Cherry Lane<br><br>6:00–7:30: Latah Village<br>Apartments, 3905 W Alpine St.<br><br><strong>Tuesday</strong><br><br>11:00–1:30: Redwood Park,<br>2675 N Shamrock Ave.<br><br><strong>Wednesday<br></strong><br>11:00–1:30: Veterans Memorial Park,<br>930 Veterans Memorial Pkwy<br><br>6:00–7:30: Northwest Pointe<br>Apartments, 3475 N. Five Mile Rd<br><br><strong>Thursday<br></strong><br>11:00–1:00: Winstead Park,<br>6150 W. Northview</p>","Between June 8th-August 21, the Mobile Market visits this park.  Shop for fresh-from-the-farm fruits and vegetables.Here is a listing of locations and times:Monday3:00–5:00: Oak Park Village,2888 Cherry Lane6:00–7:30: Latah VillageApartments, 3905 W Alpine St.Tuesday11:00–1:30: Redwood Park,2675 N Shamrock Ave.Wednesday11:00–1:30: Veterans Memorial Park,930 Veterans Memorial Pkwy6:00–7:30: Northwest PointeApartments, 3475 N. Five Mile RdThursday11:00–1:00: Winstead Park,6150 W. Northview",,,,False,7/1/2015 5:13:19 PM,7/1/2015 5:13:25 PM
